Season,DayNum,TeamA,TeamB,ScoreA,ScoreB,Target,SeedA,SeedB,TemDuasSeeds,SeedDif,WinRateDiff,Pred,Categoria
2023,144,1104,1361,64,71,-7,1,5,True,-4,0.0404411764705882,4.045203,M
2023,144,1400,1462,83,71,12,2,3,True,-1,0.0294117647058822,0.44799033,M
2023,145,1163,1211,82,54,28,4,3,True,1,-0.0861742424242424,-1.8189274,M
2023,145,1194,1243,79,76,3,9,3,True,6,0.1875,-2.3784242,M
2023,146,1274,1400,88,81,7,5,2,True,3,0.0165441176470588,-3.4961183,M
2023,146,1166,1361,56,57,-1,6,5,True,1,-0.1761363636363636,-1.9551291,M
2023,152,1163,1274,72,59,13,4,5,True,-1,-0.0236742424242424,0.44799033,M
2023,152,1194,1361,71,72,-1,9,5,True,4,0.09375,-3.4961183,M
2023,154,1163,1361,76,59,17,4,5,True,-1,-0.0549242424242424,0.44799033,M
2023,135,3228,3280,56,70,-14,11,11,True,0,0.0430107526881721,3.6593635,W
2023,135,3357,3380,57,47,10,16,16,True,0,0.0333333333333333,3.6593635,W
2023,136,3345,3385,64,66,-2,11,11,True,0,-0.0781609195402298,2.0850813,W
2023,136,3284,3399,69,79,-10,16,16,True,0,-0.1584051724137931,1.3235046,W
2023,137,3112,3452,75,62,13,7,10,True,-3,0.0666666666666666,6.961778,W
2023,137,3199,3208,54,66,-12,7,10,True,-3,0.0625,6.961778,W
2023,137,3234,3368,95,43,52,2,15,True,-13,0.1339285714285714,26.312454,W
2023,137,3218,3261,50,73,-23,14,3,True,11,-0.3708333333333333,-24.124418,W
2023,137,3221,3268,61,93,-32,15,2,True,13,-0.064516129032258,-22.710844,W
2023,137,3276,3424,71,59,12,6,11,True,-5,-0.2278225806451612,2.8030183,W
2023,137,3211,3279,48,71,-23,9,8,True,1,0.1330645161290322,0.2750819,W
2023,137,3166,3280,66,81,-15,6,11,True,-5,0.0666666666666666,8.194667,W
2023,137,3323,3381,82,56,26,3,14,True,-11,0.1333333333333334,20.149794,W
2023,137,3301,3343,63,64,-1,7,10,True,-3,-0.1762672811059907,4.62592,W
2023,137,3355,3425,62,57,5,9,8,True,1,0.1484848484848485,0.2750819,W
2023,137,3313,3376,40,72,-32,16,1,True,15,-0.1935483870967742,-23.472424,W
2023,137,3266,3378,65,67,-2,9,8,True,1,-0.1350806451612903,-2.765376,W
2023,137,3357,3390,49,92,-43,16,1,True,15,-0.2818181818181818,-26.528206,W
2023,137,3205,3428,77,103,-26,15,2,True,13,0.0167189132706374,-21.136566,W
2023,137,3151,3439,33,58,-25,16,1,True,15,-0.2709677419354839,-26.528206,W
2023,138,3104,3124,74,78,-4,10,7,True,3,0.053763440860215,-3.6505997,W
2023,138,3160,3292,82,60,22,6,11,True,-5,-0.1330645161290322,5.8588023,W
2023,138,3163,3436,95,52,43,2,15,True,-13,0.0529411764705881,25.607853,W
2023,138,3181,3233,89,49,40,3,14,True,-11,-0.0060483870967742,19.445192,W
2023,138,3195,3450,74,63,11,12,5,True,7,0.212121212121212,-4.780092,W
2023,138,3231,3399,77,47,30,1,16,True,-15,0.2103448275862068,33.977737,W
2023,138,3179,3257,81,83,-2,12,5,True,7,0.0332068311195445,-7.831995,W
2023,138,3274,3329,62,61,1,9,8,True,1,-0.0433467741935483,-0.982425,W
2023,138,3314,3385,61,59,2,6,11,True,-5,-0.0559139784946236,7.055804,W
2023,138,3241,3326,66,80,-14,14,3,True,11,0.0,-18.732779,W
2023,138,3328,3339,85,63,22,5,12,True,-7,0.082313681868743,11.885778,W
2023,138,3387,3397,50,95,-45,13,4,True,9,-0.1764705882352941,-16.283028,W
2023,138,3187,3400,40,79,-39,13,4,True,9,-0.0165441176470588,-14.500072,W
2023,138,3235,3405,73,80,-7,5,12,True,-7,-0.1653225806451612,9.549919,W
2023,138,3170,3417,45,67,-22,13,4,True,9,0.0459558823529411,-13.947164,W
2023,138,3156,3437,59,76,-17,13,4,True,9,0.0588235294117647,-13.947164,W
2023,139,3208,3234,66,74,-8,10,2,True,8,-0.15625,-13.17938,W
2023,139,3261,3276,66,42,24,3,6,True,-3,0.2236559139784946,10.013684,W
2023,139,3112,3268,64,77,-13,7,2,True,5,-0.1064516129032258,-7.7271695,W
2023,139,3279,3390,54,49,5,8,1,True,7,-0.1065493646138807,-9.843836,W
2023,139,3280,3323,48,53,-5,11,3,True,8,-0.1666666666666667,-13.17938,W
2023,139,3376,3378,76,45,31,1,8,True,-7,0.1875,14.446981,W
2023,139,3343,3428,56,63,-7,10,2,True,8,-0.0406403940886699,-11.396428,W
2023,139,3355,3439,60,72,-12,9,1,True,8,-0.0224828934506353,-11.396428,W
2023,140,3160,3181,61,53,8,6,3,True,3,-0.064516129032258,-5.224879,W
2023,140,3124,3163,58,77,-19,7,2,True,5,-0.2400379506641365,-11.106975,W
2023,140,3257,3400,73,51,22,5,4,True,1,-0.0588235294117647,-2.0038002,W
2023,140,3231,3274,68,70,-2,1,9,True,-8,0.2870967741935484,15.857925,W
2023,140,3314,3326,69,71,-2,6,3,True,3,-0.1038306451612903,-5.662435,W
2023,140,3397,3405,94,47,47,4,12,True,-8,-0.1985294117647058,9.549919,W
2023,140,3328,3417,73,82,-9,5,4,True,1,0.0711574952561668,-0.42951784,W
2023,140,3195,3437,57,76,-19,12,4,True,8,0.0855614973262032,-10.843521,W
2023,144,3160,3234,77,87,-10,6,2,True,4,-0.0705645161290322,-7.2896132,W
2023,144,3257,3279,72,62,10,5,8,True,-3,-0.0654648956356735,5.3874965,W
2023,144,3261,3428,66,63,3,3,2,True,1,0.071264367816092,-0.42951784,W
2023,144,3274,3437,70,65,5,9,4,True,5,-0.2106261859582542,-11.013306,W
2023,145,3268,3323,76,59,17,2,3,True,-1,-0.0268817204301076,3.5987856,W
2023,145,3163,3326,61,73,-12,2,3,True,-1,0.0716911764705882,4.151695,W
2023,145,3376,3417,59,43,16,1,4,True,-3,0.2647058823529411,10.933924,W
2023,145,3397,3439,64,73,-9,4,1,True,3,-0.1944971537001897,-5.9864554,W
2023,146,3234,3257,97,83,14,2,5,True,-3,0.1360294117647058,7.6663775,W
2023,146,3261,3274,54,42,12,3,9,True,-6,0.3204301075268817,13.847332,W
2023,147,3268,3376,75,86,-11,2,1,True,1,-0.1935483870967742,-2.765376,W
2023,147,3326,3439,74,84,-10,3,1,True,2,-0.0897177419354838,-5.3184853,W
2023,151,3234,3376,77,73,4,2,1,True,1,-0.1875,-2.765376,W
2023,151,3261,3439,79,72,7,3,1,True,2,0.0623655913978494,-3.6505997,W
2023,153,3234,3261,85,102,-17,2,3,True,-1,-0.1208333333333333,1.8158334,W
2024,134,1161,1438,67,42,25,10,10,True,0,-0.009469696969697,-0.5715304,M
2024,134,1224,1447,68,71,-3,16,16,True,0,0.0172413793103448,-0.5715304,M
2024,135,1129,1160,53,60,-7,10,10,True,0,-0.0392156862745098,-0.5715304,M
2024,135,1212,1286,88,81,7,16,16,True,0,0.064516129032258,-0.5715304,M
2024,136,1112,1253,85,65,20,2,15,True,-13,0.1818181818181817,14.19037,M
2024,136,1103,1166,60,77,-17,14,3,True,11,-0.03125,-11.2429085,M
2024,136,1173,1305,63,60,3,7,10,True,-3,-0.0070564516129032,2.3027525,M
2024,136,1140,1182,67,71,-4,6,11,True,-5,0.0204991087344028,3.8644862,M
2024,136,1211,1270,86,65,21,5,12,True,-7,-0.1223581757508343,5.553711,M
2024,136,1228,1287,85,69,16,3,14,True,-11,0.0313725490196078,9.604612,M
2024,136,1235,1355,82,65,17,2,15,True,-13,0.1812144212523718,14.029181,M
2024,136,1242,1359,93,89,4,4,13,True,-9,-0.1663306451612903,5.7777543,M
2024,136,1277,1280,69,51,18,9,8,True,1,-0.0418894830659536,-1.5849316,M
2024,136,1301,1403,80,67,13,11,6,True,5,-0.0858585858585858,-3.4850774,M
2024,136,1314,1447,90,62,28,1,16,True,-15,0.3113590263691683,21.895311,M
2024,136,1246,1324,76,80,-4,3,14,True,-11,0.0422794117647058,9.604612,M
2024,136,1332,1376,87,73,14,11,6,True,5,-0.1114081996434936,-3.6050205,M
2024,136,1389,1397,49,83,-34,15,2,True,13,-0.1693548387096773,-15.602236,M
2024,136,1161,1400,44,56,-12,10,7,True,3,0.0625,-3.3986902,M
2024,136,1179,1450,61,66,-5,10,7,True,3,0.0909090909090909,-3.3986902,M
2024,137,1104,1158,109,96,13,4,13,True,-9,-0.1316287878787878,5.7777543,M
2024,137,1124,1159,92,67,25,3,14,True,-11,-0.0397727272727272,9.604612,M
2024,137,1155,1307,77,56,21,6,11,True,-5,-0.0790441176470588,3.8644862,M
2024,137,1160,1196,102,100,2,10,7,True,3,0.0201680672268907,-3.3986902,M
2024,137,1163,1391,91,52,39,1,16,True,-15,0.2988614800759013,21.895311,M
2024,137,1181,1436,64,47,17,4,13,True,-9,-0.0625,6.0613832,M
2024,137,1213,1388,75,66,9,12,5,True,7,0.09375,-4.500246,M
2024,137,1222,1255,86,46,40,1,16,True,-15,0.3017077798861479,21.895311,M
2024,137,1241,1458,72,61,11,12,5,True,7,0.2805194805194805,-1.3891022,M
2024,137,1266,1443,87,69,18,2,15,True,-13,0.1019607843137255,13.323982,M
2024,137,1194,1321,65,77,-12,8,9,True,-1,0.1013257575757575,0.8222704,M
2024,137,1212,1345,50,78,-28,16,1,True,15,-0.3304007820136853,-17.04736,M
2024,137,1361,1412,69,65,4,5,12,True,-7,0.0208333333333333,5.83734,M
2024,137,1304,1401,83,98,-15,8,9,True,-1,0.1087344028520499,0.8222704,M
2024,137,1395,1429,72,88,-16,9,8,True,1,-0.1700879765395894,-1.8685608,M
2024,137,1120,1463,76,78,-2,4,13,True,-9,0.1044624746450303,6.2037463,M
2024,138,1112,1173,78,68,10,2,7,True,-5,-0.0166177908113391,3.8644862,M
2024,138,1166,1332,86,73,13,3,11,True,-8,0.0422794117647058,6.0613832,M
2024,138,1211,1242,89,68,21,5,4,True,1,0.0967741935483871,-1.5849316,M
2024,138,1182,1228,63,89,-26,11,3,True,8,-0.0882352941176469,-6.25903,M
2024,138,1235,1450,67,56,11,2,7,True,-5,0.0668449197860961,3.8644862,M
2024,138,1301,1324,79,73,6,11,14,True,-3,-0.065359477124183,2.3027525,M
2024,138,1277,1314,69,85,-16,9,1,True,8,-0.2183600713012476,-6.542659,M
2024,138,1397,1400,62,58,4,2,7,True,-5,0.125,4.1076145,M
2024,139,1104,1213,72,61,11,4,12,True,-8,-0.21875,5.7777543,M
2024,139,1124,1155,64,72,-8,3,6,True,-3,0.03125,2.3027525,M
2024,139,1163,1321,75,58,17,1,9,True,-8,0.2555147058823529,9.172531,M
2024,139,1181,1241,93,55,38,4,12,True,-8,-0.159090909090909,5.7777543,M
2024,139,1222,1401,100,95,5,1,9,True,-8,0.2941176470588235,9.172531,M
2024,139,1160,1266,77,81,-4,10,2,True,8,-0.0294117647058823,-6.25903,M
2024,139,1345,1429,106,67,39,1,8,True,-7,0.072336265884653,5.83734,M
2024,139,1361,1463,85,57,28,5,13,True,-8,-0.0021551724137931,6.0613832,M
2024,143,1104,1314,89,87,2,4,1,True,3,-0.1378676470588234,-3.6823192,M
2024,143,1112,1155,72,77,-5,2,6,True,-4,0.1013257575757575,4.0068483,M
2024,143,1163,1361,82,52,30,1,5,True,-4,0.2242647058823529,6.975636,M
2024,143,1228,1235,72,69,3,3,2,True,1,-0.0294117647058823,-1.5849316,M
2024,144,1181,1222,54,51,3,4,1,True,3,-0.1323529411764705,-3.6823192,M
2024,144,1266,1301,58,67,-9,2,11,True,-9,0.1241830065359477,6.3045115,M
2024,144,1211,1345,68,80,-12,5,1,True,4,-0.104594330400782,-3.5186334,M
2024,144,1166,1397,75,82,-7,3,2,True,1,-0.03125,-1.5849316,M
2024,145,1104,1155,89,82,7,4,6,True,-2,0.0,1.0245485,M
2024,145,1163,1228,77,52,25,1,3,True,-2,0.1470588235294118,1.2676756,M
2024,146,1181,1301,64,76,-12,4,11,True,-7,0.1388888888888888,6.080468,M
2024,146,1345,1397,72,66,6,1,2,True,-1,0.1287878787878787,0.92303586,M
2024,152,1104,1163,72,86,-14,4,1,True,3,-0.2555147058823529,-4.6763406,M
2024,152,1301,1345,50,63,-13,11,1,True,10,-0.2676767676767676,-12.384926,M
2024,154,1163,1345,75,60,15,1,1,True,0,0.0329768270944741,-0.5715304,M
2024,135,3342,3357,49,42,7,16,16,True,0,-0.1612903225806452,0.10852805,W
2024,135,3162,3435,68,72,-4,12,12,True,0,0.0834260289210233,2.7787998,W
2024,136,3112,3120,69,59,10,11,11,True,0,-0.1139112903225806,0.36082354,W
2024,136,3221,3404,72,45,27,16,16,True,0,0.1290322580645161,3.4772446,W
2024,137,3104,3199,82,74,8,8,9,True,-1,0.0217803030303029,3.8543565,W
2024,137,3124,3435,80,63,17,5,12,True,-7,0.064516129032258,12.162249,W
2024,137,3160,3179,86,72,14,5,12,True,-7,-0.1432637571157494,9.491976,W
2024,137,3181,3350,72,61,11,7,10,True,-3,-0.2077798861480075,2.1960266,W
2024,137,3235,3268,93,86,7,7,10,True,-3,0.0514112903225806,7.1664953,W
2024,137,3243,3339,78,65,13,4,13,True,-9,0.1683467741935483,14.33275,W
2024,137,3261,3349,70,60,10,3,14,True,-11,0.2727272727272727,23.517035,W
2024,137,3257,3292,69,71,-2,6,11,True,-5,-0.1515151515151515,5.43419,W
2024,137,3304,3401,61,59,2,6,11,True,-5,0.053763440860215,8.104459,W
2024,137,3277,3314,56,59,-3,9,8,True,1,0.1204301075268816,0.45860708,W
2024,137,3263,3326,57,80,-23,15,2,True,13,-0.1003134796238244,-23.43088,W
2024,137,3186,3333,51,73,-22,14,3,True,11,0.0695564516129032,-18.583994,W
2024,137,3342,3376,39,91,-52,16,1,True,15,-0.4516129032258065,-26.711554,W
2024,137,3313,3390,50,79,-29,15,2,True,13,-0.0097751710654936,-21.626432,W
2024,137,3180,3400,42,82,-40,16,1,True,15,-0.3198529411764705,-26.711554,W
2024,137,3267,3439,49,92,-43,13,4,True,9,0.0258064516129032,-14.867475,W
2024,138,3163,3238,86,64,22,3,14,True,-11,0.0553814002089864,20.044031,W
2024,138,3166,3424,87,73,14,7,10,True,-3,-0.1041666666666666,5.1665096,W
2024,138,3211,3414,75,56,19,4,13,True,-9,0.1671554252199413,14.33275,W
2024,138,3193,3231,56,89,-33,13,4,True,9,0.1401557285873192,-14.169028,W
2024,138,3221,3234,65,91,-26,16,1,True,15,-0.2658846529814271,-26.711554,W
2024,138,3242,3276,81,72,9,8,9,True,-1,0.0068426197458455,3.8543565,W
2024,138,3266,3279,55,67,-12,10,7,True,3,0.0,-3.3643506,W
2024,138,3151,3301,45,64,-19,14,3,True,11,0.0484848484848484,-18.583994,W
2024,138,3245,3323,67,81,-14,15,2,True,13,-0.1573275862068965,-24.101168,W
2024,138,3195,3328,70,73,-3,12,5,True,7,0.1612903225806451,-6.507224,W
2024,138,3112,3393,69,74,-5,11,6,True,5,-0.2354166666666667,-10.919947,W
2024,138,3397,3453,92,63,29,6,11,True,-5,-0.1995967741935483,3.9999065,W
2024,138,3417,3465,84,55,29,2,15,True,-13,-0.0967741935483871,24.632889,W
2024,138,3394,3425,55,87,-32,16,1,True,15,-0.1350059737156511,-23.848871,W
2024,138,3355,3428,54,68,-14,12,5,True,7,0.1666666666666667,-6.507224,W
2024,138,3343,3452,53,63,-10,9,8,True,1,0.0878754171301445,-0.065034255,W
2024,139,3124,3439,75,72,3,5,4,True,1,0.0,-0.23983794,W
2024,139,3160,3243,63,50,13,5,4,True,1,-0.0715725806451612,-1.545201,W
2024,139,3181,3326,75,63,12,7,2,True,5,-0.182424916573971,-8.309564,W
2024,139,3261,3292,83,56,27,3,11,True,-8,-0.0303030303030302,11.505087,W
2024,139,3304,3333,51,61,-10,6,3,True,3,-0.1075268817204301,-5.782325,W
2024,139,3314,3376,41,88,-47,8,1,True,7,-0.3870967741935484,-12.486329,W
2024,139,3235,3390,81,87,-6,7,2,True,5,-0.2033235581622678,-9.885535,W
2024,139,3104,3400,54,65,-11,8,1,True,7,-0.1636029411764705,-9.875948,W
2024,140,3163,3393,72,64,8,3,6,True,-3,0.0818181818181817,7.1664953,W
2024,140,3211,3428,77,66,11,4,5,True,-1,0.2424242424242424,7.3273635,W
2024,140,3231,3328,75,68,7,4,5,True,-1,0.1179087875417129,4.5528035,W
2024,140,3234,3452,64,54,10,1,8,True,-7,0.104594330400782,12.719903,W
2024,140,3301,3397,79,72,7,3,6,True,-3,0.2052785923753666,10.250145,W
2024,140,3279,3323,56,71,-15,7,2,True,5,-0.0705645161290322,-6.9446497,W
2024,140,3166,3417,63,67,-4,7,2,True,5,0.0268817204301076,-5.6392856,W
2024,140,3242,3425,55,73,-18,8,1,True,7,-0.2258064516129032,-12.486329,W
2024,144,3301,3390,77,67,10,3,2,True,1,-0.0303030303030302,-0.897,W
2024,144,3323,3333,65,70,-5,2,3,True,-1,0.0383064516129032,3.8543565,W
2024,144,3231,3376,75,79,-4,4,1,True,3,-0.1724137931034483,-6.034621,W
2024,144,3211,3400,47,69,-22,4,1,True,3,0.0267379679144385,-3.3643506,W
2024,145,3163,3181,53,45,8,3,7,True,-4,0.2033235581622678,11.188112,W
2024,145,3160,3234,68,89,-21,5,1,True,4,-0.16911045943304,-8.309564,W
2024,145,3261,3417,78,69,9,3,2,True,1,0.0420332355816227,-0.23983794,W
2024,145,3124,3425,70,74,-4,5,1,True,4,-0.0645161290322581,-6.9446497,W
2024,146,3301,3400,76,66,10,3,1,True,2,-0.0641711229946523,-4.6697116,W
2024,146,3333,3376,58,70,-12,3,1,True,2,-0.2258064516129032,-8.64501,W
2024,147,3163,3425,80,73,7,3,1,True,2,0.0097751710654936,-3.3643506,W
2024,147,3234,3261,94,87,7,1,3,True,-2,0.0303030303030302,7.1664953,W
2024,151,3163,3234,69,71,-2,3,1,True,2,-0.0303030303030302,-4.021512,W
2024,151,3301,3376,59,78,-19,3,1,True,2,-0.1818181818181817,-6.034621,W
2024,153,3234,3376,75,87,-12,1,1,True,0,-0.1212121212121212,0.36082354,W
2025,134,1106,1384,70,68,2,16,16,True,0,0.112121212121212,-0.09485305,M
2025,134,1314,1361,95,68,27,11,11,True,0,-0.0610837438423645,-0.20165631,M
2025,135,1110,1291,72,83,-11,16,16,True,0,-0.0113636363636363,-0.20165631,M
2025,135,1400,1462,80,86,-6,11,11,True,0,-0.0974264705882352,-0.20165631,M
2025,136,1116,1242,79,72,7,10,7,True,3,-0.0303030303030302,-3.2870111,M
2025,136,1106,1120,63,83,-20,16,1,True,15,-0.3030303030303031,-17.108658,M
2025,136,1140,1433,80,71,9,6,11,True,-5,-0.0909090909090909,4.126408,M
2025,136,1166,1257,89,75,14,9,8,True,1,-0.0882352941176469,-1.3795364,M
2025,136,1179,1281,67,57,10,11,6,True,5,0.2365591397849462,-0.15936223,M
2025,136,1208,1211,68,89,-21,9,8,True,1,-0.1325757575757575,-1.4206625,M
2025,136,1188,1222,40,78,-38,16,1,True,15,-0.2490196078431372,-17.108658,M
2025,136,1155,1270,67,69,-2,5,12,True,-7,0.0117302052785924,6.011359,M
2025,136,1276,1471,68,65,3,5,12,True,-7,-0.1397058823529411,5.9250607,M
2025,136,1219,1345,63,75,-12,13,4,True,9,0.1770833333333333,-9.191214,M
2025,136,1303,1385,53,83,-30,15,2,True,13,-0.2573529411764705,-16.826536,M
2025,136,1397,1459,77,62,15,2,15,True,-13,0.2628676470588235,16.499275,M
2025,136,1401,1463,80,71,9,4,13,True,-9,-0.0625,6.30481,M
2025,136,1403,1423,82,72,10,3,14,True,-11,-0.0236742424242424,9.676162,M
2025,136,1417,1429,72,47,25,7,10,True,-3,-0.09375,2.279443,M
2025,136,1285,1458,66,85,-19,14,3,True,11,-0.0331797235023041,-11.287643,M
2025,137,1104,1352,90,81,9,2,15,True,-13,0.0,13.316984,M
2025,137,1103,1112,65,93,-28,13,4,True,9,0.1654411764705882,-9.191214,M
2025,137,1124,1280,75,72,3,9,8,True,1,-0.0738636363636363,-1.3795364,M
2025,137,1161,1272,78,70,8,12,5,True,7,-0.1176470588235293,-4.3356986,M
2025,137,1163,1328,67,59,8,8,9,True,-1,0.0909090909090909,0.6100738,M
2025,137,1181,1291,93,49,44,1,16,True,-15,0.2754010695187165,22.284428,M
2025,137,1196,1313,95,69,26,1,16,True,-15,0.2049335863377609,22.284428,M
2025,137,1228,1462,86,73,13,6,11,True,-5,-0.0198863636363636,4.126408,M
2025,137,1235,1252,82,55,27,3,14,True,-11,0.0085227272727272,9.676162,M
2025,137,1246,1407,76,57,19,3,14,True,-11,-0.010752688172043,9.676162,M
2025,137,1213,1268,49,81,-32,13,4,True,9,0.0236742424242424,-9.298017,M
2025,137,1136,1277,62,87,-25,15,2,True,13,-0.1619318181818182,-15.880228,M
2025,137,1279,1314,71,64,7,6,11,True,-5,0.038095238095238,4.126408,M
2025,137,1266,1307,66,75,-9,7,10,True,-3,-0.0842803030303029,2.279443,M
2025,137,1251,1332,52,81,-29,12,5,True,7,0.0791788856304984,-4.2945724,M
2025,137,1388,1435,59,56,3,7,10,True,-3,0.21875,5.461731,M
2025,138,1116,1385,75,66,9,10,2,True,8,-0.2762923351158645,-7.794736,M
2025,138,1120,1166,82,70,12,1,9,True,-8,0.142602495543672,6.4116135,M
2025,138,1140,1458,91,89,2,6,3,True,3,-0.0155844155844155,-3.2870111,M
2025,138,1211,1222,76,81,-5,8,1,True,7,-0.124777183600713,-4.3356986,M
2025,138,1276,1401,91,79,12,5,4,True,1,0.0477941176470588,-1.3795364,M
2025,138,1270,1345,62,76,-14,12,4,True,8,0.1397849462365591,-6.367071,M
2025,138,1397,1417,67,58,9,2,7,True,-5,0.1066176470588234,4.1672034,M
2025,138,1179,1403,64,77,-13,11,3,True,8,0.1456500488758553,-6.367071,M
2025,139,1104,1388,80,66,14,2,7,True,-5,-0.0861742424242424,4.126408,M
2025,139,1112,1332,87,83,4,4,5,True,-1,-0.0802139037433155,0.6100738,M
2025,139,1124,1181,66,89,-23,9,1,True,8,-0.3492647058823529,-7.794736,M
2025,139,1163,1196,75,77,-2,8,1,True,7,-0.1853832442067735,-4.669128,M
2025,139,1228,1246,75,84,-9,6,3,True,3,-0.0303030303030302,-3.2870111,M
2025,139,1161,1268,71,72,-1,12,4,True,8,-0.0222816399286986,-6.4738746,M
2025,139,1277,1307,71,63,8,2,10,True,-8,0.0369318181818182,6.30481,M
2025,139,1235,1279,78,91,-13,3,6,True,-3,0.0606060606060606,2.279443,M
2025,143,1104,1140,113,88,25,2,6,True,-4,0.0303030303030302,4.126408,M
2025,143,1112,1181,93,100,-7,4,1,True,3,-0.2647058823529411,-4.607872,M
2025,143,1196,1268,87,71,16,1,4,True,-3,0.124777183600713,2.3862464,M
2025,143,1116,1403,83,85,-2,10,3,True,7,-0.1515151515151515,-4.669128,M
2025,144,1120,1276,78,65,13,1,5,True,-4,0.1131907308377896,4.2332115,M
2025,144,1222,1345,62,60,2,1,4,True,-3,0.2156862745098039,5.461731,M
2025,144,1277,1279,73,70,3,2,6,True,-4,0.1515151515151516,4.2332115,M
2025,144,1246,1397,65,78,-13,3,2,True,1,-0.1274509803921568,-1.4206625,M
2025,145,1104,1181,65,85,-20,2,1,True,1,-0.1541889483065953,-1.7540923,M
2025,145,1196,1403,84,79,5,1,3,True,-2,0.124777183600713,1.6948265,M
2025,146,1120,1277,70,64,6,1,2,True,-1,0.0303030303030302,0.6100738,M
2025,146,1222,1397,69,50,19,1,2,True,-1,0.088235294117647,0.6100738,M
2025,152,1120,1196,73,79,-6,1,1,True,0,-0.033868092691622,-0.20165631,M
2025,152,1181,1222,67,70,-3,1,1,True,0,0.0294117647058823,-0.20165631,M
2025,154,1196,1222,65,63,2,1,1,True,0,0.0,-0.20165631,M
2025,135,3235,3343,68,63,5,11,11,True,0,-0.0833333333333333,1.9196966,W
2025,135,3380,3471,68,56,12,16,16,True,0,0.0170454545454545,3.176718,W
2025,136,3162,3449,63,60,3,11,11,True,0,0.1993534482758621,6.265023,W
2025,136,3219,3456,63,69,-6,16,16,True,0,0.1958333333333333,6.1414113,W
2025,137,3124,3213,73,60,13,4,13,True,-9,-0.1433823529411765,11.153484,W
2025,137,3181,3250,86,25,61,2,15,True,-13,-0.0246212121212121,25.903856,W
2025,137,3231,3428,76,68,8,9,8,True,1,-0.1204301075268816,-2.428255,W
2025,137,3193,3243,41,85,-44,12,5,True,7,0.083088954056696,-7.95003,W
2025,137,3246,3251,79,78,1,4,13,True,-9,-0.0413793103448276,13.128687,W
2025,137,3257,3304,63,58,5,7,10,True,-3,0.0211693548387096,7.070972,W
2025,137,3235,3276,74,80,-6,11,6,True,5,-0.0208333333333333,-6.0452423,W
2025,137,3123,3279,65,83,-18,12,5,True,7,0.1212121212121212,-7.1928368,W
2025,137,3323,3372,106,54,52,3,14,True,-11,-0.0050403225806451,19.502386,W
2025,137,3286,3326,51,71,-20,13,4,True,9,0.1032258064516128,-14.812772,W
2025,137,3332,3435,77,73,4,10,7,True,3,-0.0541666666666666,-4.5552926,W
2025,137,3210,3350,49,74,-25,9,8,True,1,-0.1306818181818182,-2.428255,W
2025,137,3376,3399,108,48,60,1,16,True,-15,0.0815047021943573,30.829893,W
2025,137,3192,3395,51,73,-22,15,2,True,13,-0.0117647058823529,-21.891077,W
2025,137,3378,3397,66,101,-35,12,5,True,7,-0.0127077223851417,-8.236972,W
2025,137,3380,3417,46,84,-38,16,1,True,15,-0.375,-27.10963,W
2025,138,3104,3453,81,67,14,5,12,True,-7,-0.1018145161290322,10.514712,W
2025,138,3117,3163,34,103,-69,15,2,True,13,-0.2450980392156863,-27.10963,W
2025,138,3199,3206,94,59,35,6,11,True,-5,-0.0967741935483871,6.725855,W
2025,138,3166,3228,57,66,-9,9,8,True,1,0.1125,0.5910787,W
2025,138,3234,3293,92,57,35,6,11,True,-5,-0.09375,6.79254,W
2025,138,3261,3361,103,48,55,3,14,True,-11,0.1297348484848485,20.259579,W
2025,138,3268,3313,82,69,13,4,13,True,-9,-0.1083333333333332,11.153484,W
2025,138,3217,3277,50,64,-14,10,7,True,3,0.1571428571428571,-2.9916332,W
2025,138,3143,3280,46,59,-13,8,9,True,-1,0.1013257575757575,4.500034,W
2025,138,3301,3436,75,55,20,2,15,True,-13,0.15625,26.94799,W
2025,138,3314,3333,70,49,21,3,14,True,-11,0.248663101604278,22.973219,W
2025,138,3195,3328,58,81,-23,14,3,True,11,0.1219758064516128,-17.957884,W
2025,138,3329,3355,68,74,-6,7,10,True,-3,-0.0935483870967742,5.8139505,W
2025,138,3400,3456,105,61,44,1,16,True,-15,0.4742647058823529,34.300724,W
2025,138,3422,3425,25,71,-46,16,1,True,15,-0.1254480286738351,-23.866278,W
2025,138,3162,3452,59,78,-19,11,6,True,5,0.0189098998887653,-5.7583,W
2025,139,3181,3332,59,53,6,2,10,True,-8,0.1545454545454545,13.045496,W
2025,139,3243,3246,80,79,1,5,4,True,1,0.0292580982236154,-0.16611366,W
2025,139,3124,3279,63,69,-6,4,5,True,-1,0.1274509803921568,4.500034,W
2025,139,3276,3323,55,76,-21,6,3,True,3,-0.1512096774193548,-6.0109715,W
2025,139,3231,3376,53,64,-11,9,1,True,8,-0.2961876832844574,-16.329552,W
2025,139,3257,3395,70,85,-15,7,2,True,5,-0.2343453510436433,-11.087628,W
2025,139,3326,3397,67,82,-15,4,5,True,-1,0.0903225806451613,4.044421,W
2025,139,3350,3417,67,84,-17,8,1,True,7,-0.1193181818181817,-10.212172,W
2025,140,3163,3355,91,57,34,2,10,True,-8,0.0117647058823529,12.288302,W
2025,140,3199,3261,71,101,-30,6,3,True,3,-0.1065493646138807,-6.0109715,W
2025,140,3104,3268,108,111,-3,5,4,True,1,-0.0247311827956989,-0.45305645,W
