Season,DayNum,TeamA,TeamB,ScoreA,ScoreB,Target,SeedA,SeedB,TemDuasSeeds,SeedDif,WinRateDiff,Pred,Categoria
2023,138,1281,1343,63,78,-15,7,15,True,-8,0.0235690235690235,8.533370909011074,M
2023,138,1202,1361,52,75,-23,13,5,True,8,-0.0383064516129032,-9.003129603277062,M
2023,138,1181,1397,52,65,-13,5,4,True,1,0.0677361853832441,-0.5262588730600966,M
2023,138,1336,1400,66,71,-5,10,2,True,8,-0.1361344537815125,-9.999905137792684,M
2023,138,1321,1417,63,68,-5,7,2,True,5,-0.1966911764705882,-7.447037408024138,M
2023,139,1163,1388,70,55,15,4,5,True,-1,-0.0236742424242424,0.6556105885064925,M
2023,139,1124,1166,76,85,-9,3,6,True,-3,0.0511363636363636,3.531116393540923,M
2023,139,1192,1194,70,78,-8,16,9,True,7,-0.375,-11.377092920217835,M
2023,139,1211,1395,84,81,3,3,6,True,-3,0.2073863636363636,5.123157259300741,M
2023,139,1243,1246,75,69,6,3,6,True,-3,0.0625,3.646901183778001,M
2023,139,1231,1274,69,85,-16,4,5,True,-1,-0.1145833333333333,-0.2706677333901291,M
2023,139,1266,1277,60,69,-9,2,7,True,-5,0.2106261859582542,7.269423944293614,M
2023,139,1338,1462,73,84,-11,11,3,True,8,-0.0686274509803922,-9.31207213181287,M
2023,143,1116,1163,65,88,-23,8,4,True,4,-0.1515151515151515,-5.930108141594803,M
2023,143,1194,1397,62,55,7,9,4,True,5,0.2092803030303029,-3.310569019554422,M
2023,143,1211,1417,79,76,3,3,2,True,1,-0.0091911764705882,-1.310076497165018,M
2023,143,1243,1277,98,93,5,3,7,True,-4,0.1058467741935483,5.145192101620784,M
2023,144,1166,1343,86,75,11,6,15,True,-9,-0.0673400673400673,8.663720555101285,M
2023,144,1222,1274,75,89,-14,1,5,True,-4,0.1305147058823529,5.396535175683814,M
2023,144,1104,1361,64,71,-7,1,5,True,-4,0.0404411764705882,4.478770441304625,M
2023,144,1400,1462,83,71,12,2,3,True,-1,0.0294117647058822,1.1965071821140163,M
2023,145,1163,1211,82,54,28,4,3,True,1,-0.0861742424242424,-2.094461693771104,M
2023,145,1194,1243,79,76,3,9,3,True,6,0.1875,-4.589117835495655,M
2023,146,1274,1400,88,81,7,5,2,True,3,0.0165441176470588,-3.161113937601776,M
2023,146,1166,1361,56,57,-1,6,5,True,1,-0.1761363636363636,-3.0110912831479686,M
2023,152,1163,1274,72,59,13,4,5,True,-1,-0.0236742424242424,0.6556105885064925,M
2023,152,1194,1361,71,72,-1,9,5,True,4,0.09375,-3.431086418977877,M
2023,154,1163,1361,76,59,17,4,5,True,-1,-0.0549242424242424,0.3372024153545289,M
2023,135,3228,3280,56,70,-14,11,11,True,0,0.0430107526881721,1.9535303214927076,W
2023,135,3357,3380,57,47,10,16,16,True,0,0.0333333333333333,1.7317032564954409,W
2023,136,3345,3385,64,66,-2,11,11,True,0,-0.0781609195402298,-0.8239825076684457,W
2023,136,3284,3399,69,79,-10,16,16,True,0,-0.1584051724137931,-2.663351707778668,W
2023,137,3112,3452,75,62,13,7,10,True,-3,0.0666666666666666,7.937549394651647,W
2023,137,3199,3208,54,66,-12,7,10,True,-3,0.0625,7.842040519444492,W
2023,137,3234,3368,95,43,52,2,15,True,-13,0.1339285714285714,27.618585977992268,W
2023,137,3218,3261,50,73,-23,14,3,True,11,-0.3708333333333333,-27.485833139094847,W
2023,137,3221,3268,61,93,-32,15,2,True,13,-0.064516129032258,-24.092240436639067,W
2023,137,3276,3424,71,59,12,6,11,True,-5,-0.2278225806451612,4.815078660525863,W
2023,137,3211,3279,48,71,-23,9,8,True,1,0.1330645161290322,2.2038293530509305,W
2023,137,3166,3280,66,81,-15,6,11,True,-5,0.0666666666666666,11.565399485650955,W
2023,137,3323,3381,82,56,26,3,14,True,-11,0.1333333333333334,23.97709176196337,W
2023,137,3301,3343,63,64,-1,7,10,True,-3,-0.1762672811059907,2.368985850315553,W
2023,137,3355,3425,62,57,5,9,8,True,1,0.1484848484848485,2.5572962167208164,W
2023,137,3313,3376,40,72,-32,16,1,True,15,-0.1935483870967742,-30.677784727601903,W
2023,137,3266,3378,65,67,-2,9,8,True,1,-0.1350806451612903,-3.942628906248277,W
2023,137,3357,3390,49,92,-43,16,1,True,15,-0.2818181818181818,-32.701116441667864,W
2023,137,3205,3428,77,103,-26,15,2,True,13,0.0167189132706374,-22.23016023237781,W
2023,137,3151,3439,33,58,-25,16,1,True,15,-0.2709677419354839,-32.45240124758002,W
2023,138,3104,3124,74,78,-4,10,7,True,3,0.053763440860215,-3.241770298342629,W
2023,138,3160,3292,82,60,22,6,11,True,-5,-0.1330645161290322,6.987135338624078,W
2023,138,3163,3436,95,52,43,2,15,True,-13,0.0529411764705881,25.76218237837756,W
2023,138,3181,3233,89,49,40,3,14,True,-11,-0.0060483870967742,20.782165839711094,W
2023,138,3195,3450,74,63,11,12,5,True,7,0.212121212121212,-6.867573053113279,W
2023,138,3231,3399,77,47,30,1,16,True,-15,0.2103448275862068,32.998059430549404,W
2023,138,3179,3257,81,83,-2,12,5,True,7,0.0332068311195445,-10.96867176219818,W
2023,138,3274,3329,62,61,1,9,8,True,1,-0.0433467741935483,-1.8398931859617047,W
2023,138,3314,3385,61,59,2,6,11,True,-5,-0.0559139784946236,8.755589995685604,W
2023,138,3241,3326,66,80,-14,14,3,True,11,0.0,-18.985543245658,W
2023,138,3328,3339,85,63,22,5,12,True,-7,0.082313681868743,15.551912494002162,W
2023,138,3387,3397,50,95,-45,13,4,True,9,-0.1764705882352941,-19.402774928138214,W
2023,138,3187,3400,40,79,-39,13,4,True,9,-0.0165441176470588,-15.736919570922396,W
2023,138,3235,3405,73,80,-7,5,12,True,-7,-0.1653225806451612,9.875561879632505,W
2023,138,3170,3417,45,67,-22,13,4,True,9,0.0459558823529411,-14.30428644281506,W
2023,138,3156,3437,59,76,-17,13,4,True,9,0.0588235294117647,-14.009332563498845,W
2023,139,3208,3234,66,74,-8,10,2,True,8,-0.15625,-17.12535092942737,W
2023,139,3261,3276,66,42,24,3,6,True,-3,0.2236559139784946,11.536077337940606,W
2023,139,3112,3268,64,77,-13,7,2,True,5,-0.1064516129032258,-10.542090687629983,W
2023,139,3279,3390,54,49,5,8,1,True,7,-0.1065493646138807,-14.172181456053506,W
2023,139,3280,3323,48,53,-5,11,3,True,8,-0.1666666666666667,-17.36412311744526,W
2023,139,3376,3378,76,45,31,1,8,True,-7,0.1875,17.963006957657775,W
2023,139,3343,3428,56,63,-7,10,2,True,8,-0.0406403940886699,-14.47533250773129,W
2023,139,3355,3439,60,72,-12,9,1,True,8,-0.0224828934506353,-14.059123916728437,W
2023,140,3160,3181,61,53,8,6,3,True,3,-0.064516129032258,-5.952989981642528,W
2023,140,3124,3163,58,77,-19,7,2,True,5,-0.2400379506641365,-13.604174094651048,W
2023,140,3257,3400,73,51,22,5,4,True,1,-0.0588235294117647,-2.194653381821301,W
2023,140,3231,3274,68,70,-2,1,9,True,-8,0.2870967741935484,22.05990221375428,W
2023,140,3314,3326,69,71,-2,6,3,True,3,-0.1038306451612903,-6.854162433193917,W
2023,140,3397,3405,94,47,47,4,12,True,-8,-0.1985294117647058,10.928315623670956,W
2023,140,3328,3417,73,82,-9,5,4,True,1,0.0711574952561668,0.7847885696125447,W
2023,140,3195,3437,57,76,-19,12,4,True,8,0.0855614973262032,-11.58251634019926,W
2023,144,3160,3234,77,87,-10,6,2,True,4,-0.0705645161290322,-7.9055569427654735,W
2023,144,3257,3279,72,62,10,5,8,True,-3,-0.0654648956356735,4.908812539885075,W
2023,144,3261,3428,66,63,3,3,2,True,1,0.071264367816092,0.787238316329895,W
2023,144,3274,3437,70,65,5,9,4,True,5,-0.2106261859582542,-12.929993799071124,W
2023,145,3268,3323,76,59,17,2,3,True,-1,-0.0268817204301076,2.16537100867878,W
2023,145,3163,3326,61,73,-12,2,3,True,-1,0.0716911764705882,4.424871770813908,W
2023,145,3376,3417,59,43,16,1,4,True,-3,0.2647058823529411,12.477030051556454,W
2023,145,3397,3439,64,73,-9,4,1,True,3,-0.1944971537001897,-8.932431933076376,W
2023,146,3234,3257,97,83,14,2,5,True,-3,0.1360294117647058,9.527491258394296,W
2023,146,3261,3274,54,42,12,3,9,True,-6,0.3204301075268817,19.19612312441221,W
2023,147,3268,3376,75,86,-11,2,1,True,1,-0.1935483870967742,-5.282834090606752,W
2023,147,3326,3439,74,84,-10,3,1,True,2,-0.0897177419354838,-4.7167395845732525,W
2023,151,3234,3376,77,73,4,2,1,True,1,-0.1875,-5.144192174983459,W
2023,151,3261,3439,79,72,7,3,1,True,2,0.0623655913978494,-1.2306656395120723,W
2023,153,3234,3261,85,102,-17,2,3,True,-1,-0.1208333333333333,0.0117999193303377,W
2024,134,1161,1438,67,42,25,10,10,True,0,-0.009469696969697,-0.1890485796092688,M
2024,134,1224,1447,68,71,-3,16,16,True,0,0.0172413793103448,0.0761633896944981,M
2024,135,1129,1160,53,60,-7,10,10,True,0,-0.0392156862745098,-0.4843939382054242,M
2024,135,1212,1286,88,81,7,16,16,True,0,0.064516129032258,0.5455502964834028,M
2024,136,1112,1253,85,65,20,2,15,True,-13,0.1818181818181817,15.443142488285895,M
2024,136,1103,1166,60,77,-17,14,3,True,11,-0.03125,-12.025458146729592,M
2024,136,1173,1305,63,60,3,7,10,True,-3,-0.0070564516129032,3.0040454577024414,M
2024,136,1140,1182,67,71,-4,6,11,True,-5,0.0204991087344028,5.390397658104016,M
2024,136,1211,1270,86,65,21,5,12,True,-7,-0.1223581757508343,6.084735441008471,M
2024,136,1228,1287,85,69,16,3,14,True,-11,0.0313725490196078,11.83662537273878,M
2024,136,1235,1355,82,65,17,2,15,True,-13,0.1812144212523718,15.437147801775788,M
2024,136,1242,1359,93,89,4,4,13,True,-9,-0.1663306451612903,7.760892011941951,M
2024,136,1277,1280,69,51,18,9,8,True,1,-0.0418894830659536,-1.567319546474052,M
2024,136,1301,1403,80,67,13,11,6,True,5,-0.0858585858585858,-6.229395813883343,M
2024,136,1314,1447,90,62,28,1,16,True,-15,0.3113590263691683,18.84209776690458,M
2024,136,1246,1324,76,80,-4,3,14,True,-11,0.0422794117647058,11.944918670890702,M
2024,136,1332,1376,87,73,14,11,6,True,5,-0.1114081996434936,-6.483075722390402,M
2024,136,1389,1397,49,83,-34,15,2,True,13,-0.1693548387096773,-15.50944458366328,M
2024,136,1161,1400,44,56,-12,10,7,True,3,0.0625,-2.6436008071415995,M
2024,136,1179,1450,61,66,-5,10,7,True,3,0.0909090909090909,-2.3615293972463958,M
2024,137,1104,1158,109,96,13,4,13,True,-9,-0.1316287878787878,8.1054437556419,M
2024,137,1124,1159,92,67,25,3,14,True,-11,-0.0397727272727272,11.130230069369848,M
2024,137,1155,1307,77,56,21,6,11,True,-5,-0.0790441176470588,4.402041561079055,M
2024,137,1160,1196,102,100,2,10,7,True,3,0.0201680672268907,-3.063910911365277,M
2024,137,1163,1391,91,52,39,1,16,True,-15,0.2988614800759013,18.718010709192917,M
2024,137,1181,1436,64,47,17,4,13,True,-9,-0.0625,8.79181751972023,M
2024,137,1213,1388,75,66,9,12,5,True,7,0.09375,-6.558833099723784,M
2024,137,1222,1255,86,46,40,1,16,True,-15,0.3017077798861479,18.74627137416913,M
2024,137,1241,1458,72,61,11,12,5,True,7,0.2805194805194805,-4.704415059241313,M
2024,137,1266,1443,87,69,18,2,15,True,-13,0.1019607843137255,14.650245285882438,M
2024,137,1194,1321,65,77,-12,8,9,True,-1,0.1013257575757575,1.967407629848756,M
2024,137,1212,1345,50,78,-28,16,1,True,15,-0.3304007820136853,-19.221211266652134,M
2024,137,1361,1412,69,65,4,5,12,True,-7,0.0208333333333333,7.506471567012708,M
2024,137,1304,1401,83,98,-15,8,9,True,-1,0.1087344028520499,2.0409674288998576,M
2024,137,1395,1429,72,88,-16,9,8,True,1,-0.1700879765395894,-2.840191315453397,M
2024,137,1120,1463,76,78,-2,4,13,True,-9,0.1044624746450303,10.449573509639832,M
2024,138,1112,1173,78,68,10,2,7,True,-5,-0.0166177908113391,5.021867168363641,M
2024,138,1166,1332,86,73,13,3,11,True,-8,0.0422794117647058,8.77578553829052,M
2024,138,1211,1242,89,68,21,5,4,True,1,0.0967741935483871,-0.1905398779861886,M
2024,138,1182,1228,63,89,-26,11,3,True,8,-0.0882352941176469,-9.422127077507437,M
2024,138,1235,1450,67,56,11,2,7,True,-5,0.0668449197860961,5.850561213070309,M
2024,138,1301,1324,79,73,6,11,14,True,-3,-0.065359477124183,2.425159753131721,M
2024,138,1277,1314,69,85,-16,9,1,True,8,-0.2183600713012476,-10.714124751066649,M
2024,138,1397,1400,62,58,4,2,7,True,-5,0.125,6.4279779815616696,M
2024,139,1104,1213,72,61,11,4,12,True,-8,-0.21875,6.18404705442988,M
2024,139,1124,1155,64,72,-8,3,6,True,-3,0.03125,3.38438690717404,M
2024,139,1163,1321,75,58,17,1,9,True,-8,0.2555147058823529,10.892980356092172,M
2024,139,1181,1241,93,55,38,4,12,True,-8,-0.159090909090909,6.776397015209809,M
2024,139,1222,1401,100,95,5,1,9,True,-8,0.2941176470588235,11.276265624832126,M
2024,139,1160,1266,77,81,-4,10,2,True,8,-0.0294117647058823,-8.838073334665603,M
2024,139,1345,1429,106,67,39,1,8,True,-7,0.072336265884653,8.017839735919498,M
2024,139,1361,1463,85,57,28,5,13,True,-8,-0.0021551724137931,8.334598389872282,M
2024,143,1104,1314,89,87,2,4,1,True,3,-0.1378676470588234,-4.633033868696598,M
2024,143,1112,1155,72,77,-5,2,6,True,-4,0.1013257575757575,5.136540762448938,M
2024,143,1163,1361,82,52,30,1,5,True,-4,0.2242647058823529,6.357190961740537,M
2024,143,1228,1235,72,69,3,3,2,True,1,-0.0294117647058823,-1.4434293585985116,M
2024,144,1181,1222,54,51,3,4,1,True,3,-0.1323529411764705,-4.578278830305177,M
2024,144,1266,1301,58,67,-9,2,11,True,-9,0.1241830065359477,10.645376967489108,M
2024,144,1211,1345,68,80,-12,5,1,True,4,-0.104594330400782,-5.359043692338185,M
2024,144,1166,1397,75,82,-7,3,2,True,1,-0.03125,-1.4616810380623189,M
2024,145,1104,1155,89,82,7,4,6,True,-2,0.0,2.017730645422588,M
2024,145,1163,1228,77,52,25,1,3,True,-2,0.1470588235294118,3.477865002527175,M
2024,146,1181,1301,64,76,-12,4,11,True,-7,0.1388888888888888,8.678634981466113,M
2024,146,1345,1397,72,66,6,1,2,True,-1,0.1287878787878787,2.2400766594141195,M
2024,152,1104,1163,72,86,-14,4,1,True,3,-0.2555147058823529,-5.801141354380268,M
2024,152,1301,1345,50,63,-13,11,1,True,10,-0.2676767676767676,-13.316541391546286,M
2024,154,1163,1345,75,60,15,1,1,True,0,0.0329768270944741,0.232399291645919,M
2024,135,3342,3357,49,42,7,16,16,True,0,-0.1612903225806452,-2.5397292698476663,W
2024,135,3162,3435,68,72,-4,12,12,True,0,0.0834260289210233,2.862287129340454,W
2024,136,3112,3120,69,59,10,11,11,True,0,-0.1139112903225806,-1.4938559243798508,W
2024,136,3221,3404,72,45,27,16,16,True,0,0.1290322580645161,3.8690265491891487,W
2024,137,3104,3199,82,74,8,8,9,True,-1,0.0217803030303029,3.3353805085789547,W
2024,137,3124,3435,80,63,17,5,12,True,-7,0.064516129032258,15.282146886410011,W
2024,137,3160,3179,86,72,14,5,12,True,-7,-0.1432637571157494,10.695488310040531,W
2024,137,3181,3350,72,61,11,7,10,True,-3,-0.2077798861480075,1.935727037679244,W
2024,137,3235,3268,93,86,7,7,10,True,-3,0.0514112903225806,7.657269457003164,W
2024,137,3243,3339,78,65,13,4,13,True,-9,0.1683467741935483,21.24196385297821,W
2024,137,3261,3349,70,60,10,3,14,True,-11,0.2727272727272727,27.21391861465821,W
2024,137,3257,3292,69,71,-2,6,11,True,-5,-0.1515151515151515,6.845545395081489,W
2024,137,3304,3401,61,59,2,6,11,True,-5,0.053763440860215,11.376988903491355,W
2024,137,3277,3314,56,59,-3,9,8,True,1,0.1204301075268816,1.845239159740521,W
2024,137,3263,3326,57,80,-23,15,2,True,13,-0.1003134796238244,-25.03436791228341,W
2024,137,3186,3333,51,73,-22,14,3,True,11,0.0695564516129032,-17.616759898320684,W
2024,137,3342,3376,39,91,-52,16,1,True,15,-0.4516129032258065,-36.45696001104196,W
2024,137,3313,3390,50,79,-29,15,2,True,13,-0.0097751710654936,-23.03577066046258,W
2024,137,3180,3400,42,82,-40,16,1,True,15,-0.3198529411764705,-33.54841110787615,W
2024,137,3267,3439,49,92,-43,13,4,True,9,0.0258064516129032,-14.914727139762872,W
2024,138,3163,3238,86,64,22,3,14,True,-11,0.0553814002089864,22.416094683258077,W
2024,138,3166,3424,87,73,14,7,10,True,-3,-0.1041666666666666,4.222947762310983,W
2024,138,3211,3414,75,56,19,4,13,True,-9,0.1671554252199413,21.21566529690261,W
2024,138,3193,3231,56,89,-33,13,4,True,9,0.1401557285873192,-12.390512204142244,W
2024,138,3221,3234,65,91,-26,16,1,True,15,-0.2658846529814271,-32.35708255105207,W
2024,138,3242,3276,81,72,9,8,9,True,-1,0.0068426197458455,3.0056370747080594,W
2024,138,3266,3279,55,67,-12,10,7,True,3,0.0,-4.481004354814264,W
2024,138,3151,3301,45,64,-19,14,3,True,11,0.0484848484848484,-18.081907179883352,W
2024,138,3245,3323,67,81,-14,15,2,True,13,-0.1573275862068965,-26.292931701980628,W
2024,138,3195,3328,70,73,-3,12,5,True,7,0.1612903225806451,-8.256177767924697,W
2024,138,3112,3393,69,74,-5,11,6,True,5,-0.2354166666666667,-13.345530556029235,W
2024,138,3397,3453,92,63,29,6,11,True,-5,-0.1995967741935483,5.784162644748584,W
2024,138,3417,3465,84,55,29,2,15,True,-13,-0.0967741935483871,22.725116955808108,W
2024,138,3394,3425,55,87,-32,16,1,True,15,-0.1350059737156511,-29.46798761579605,W
2024,138,3355,3428,54,68,-14,12,5,True,7,0.1666666666666667,-8.137497104609198,W
2024,138,3343,3452,53,63,-10,9,8,True,1,0.0878754171301445,1.12660728118186,W
2024,139,3124,3439,75,72,3,5,4,True,1,0.0,-0.8132076985266001,W
2024,139,3160,3243,63,50,13,5,4,True,1,-0.0715725806451612,-2.3931440289141475,W
2024,139,3181,3326,75,63,12,7,2,True,5,-0.182424916573971,-12.175758690496709,W
2024,139,3261,3292,83,56,27,3,11,True,-8,-0.0303030303030302,15.022949879716906,W
2024,139,3304,3333,51,61,-10,6,3,True,3,-0.1075268817204301,-6.854617621124195,W
2024,139,3314,3376,41,88,-47,8,1,True,7,-0.3870967741935484,-20.361605426105346,W
2024,139,3235,3390,81,87,-6,7,2,True,5,-0.2033235581622678,-12.6370879146698,W
2024,139,3104,3400,54,65,-11,8,1,True,7,-0.1636029411764705,-15.428067705118874,W
2024,140,3163,3393,72,64,8,3,6,True,-3,0.0818181818181817,8.328489526686374,W
2024,140,3211,3428,77,66,11,4,5,True,-1,0.2424242424242424,8.206007958168907,W
2024,140,3231,3328,75,68,7,4,5,True,-1,0.1179087875417129,5.457378677369883,W
2024,140,3234,3452,64,54,10,1,8,True,-7,0.104594330400782,16.16685728567099,W
2024,140,3301,3397,79,72,7,3,6,True,-3,0.2052785923753666,11.053829122458597,W
2024,140,3279,3323,56,71,-15,7,2,True,5,-0.0705645161290322,-9.70648471711782,W
2024,140,3166,3417,63,67,-4,7,2,True,5,0.0268817204301076,-7.555397694524444,W
2024,140,3242,3425,55,73,-18,8,1,True,7,-0.2258064516129032,-16.80118552664045,W
2024,144,3301,3390,77,67,10,3,2,True,1,-0.0303030303030302,-1.48213507357758,W
2024,144,3323,3333,65,70,-5,2,3,True,-1,0.0383064516129032,3.700188683883977,W
2024,144,3231,3376,75,79,-4,4,1,True,3,-0.1724137931034483,-8.286970454242258,W
2024,144,3211,3400,47,69,-22,4,1,True,3,0.0267379679144385,-3.890774318004576,W
2024,145,3163,3181,53,45,8,3,7,True,-4,0.2033235581622678,12.84457084576043,W
2024,145,3160,3234,68,89,-21,5,1,True,4,-0.16911045943304,-10.047949001790986,W
2024,145,3261,3417,78,69,9,3,2,True,1,0.0420332355816227,0.1146593055763744,W
2024,145,3124,3425,70,74,-4,5,1,True,4,-0.0645161290322581,-7.739070642744057,W
2024,146,3301,3400,76,66,10,3,1,True,2,-0.0641711229946523,-4.063658115013684,W
2024,146,3333,3376,58,70,-12,3,1,True,2,-0.2258064516129032,-7.631693885921289,W
2024,147,3163,3425,80,73,7,3,1,True,2,0.0097751710654936,-2.4313230024604384,W
2024,147,3234,3261,94,87,7,1,3,True,-2,0.0303030303030302,5.357414660955875,W
2024,151,3163,3234,69,71,-2,3,1,True,2,-0.0303030303030302,-3.316033401721412,W
2024,151,3301,3376,59,78,-19,3,1,True,2,-0.1818181818181817,-6.660670276976315,W
2024,153,3234,3376,75,87,-12,1,1,True,0,-0.1212121212121212,-1.6550188705866904,W
2025,134,1106,1384,70,68,2,16,16,True,0,0.112121212121212,1.104654926140989,M
2025,134,1314,1361,95,68,27,11,11,True,0,-0.0610837438423645,-0.6173329523029117,M
2025,135,1110,1291,72,83,-11,16,16,True,0,-0.0113636363636363,-0.1230201774923429,M
2025,135,1400,1462,80,86,-6,11,11,True,0,-0.0974264705882352,-0.9786490276878944,M
2025,136,1116,1242,79,72,7,10,7,True,3,-0.0303030303030302,-3.512925920671933,M
2025,136,1106,1120,63,83,-20,16,1,True,15,-0.3030303030303031,-19.03080365992199,M
2025,136,1140,1433,80,71,9,6,11,True,-5,-0.0909090909090909,4.422166192840376,M
2025,136,1166,1257,89,75,14,9,8,True,1,-0.0882352941176469,-1.9544751945269836,M
2025,136,1179,1281,67,57,10,11,6,True,5,0.2365591397849462,-2.99421456998345,M
2025,136,1208,1211,68,89,-21,9,8,True,1,-0.1325757575757575,-2.3953040390290288,M
2025,136,1188,1222,40,78,-38,16,1,True,15,-0.2490196078431372,-18.493834253352663,M
2025,136,1155,1270,67,69,-2,5,12,True,-7,0.0117302052785924,7.5770047267622225,M
2025,136,1276,1471,68,65,3,5,12,True,-7,-0.1397058823529411,6.071440952274691,M
2025,136,1219,1345,63,75,-12,13,4,True,9,0.1770833333333333,-7.854333635244048,M
2025,136,1303,1385,53,83,-30,15,2,True,13,-0.2573529411764705,-16.442275483056182,M
2025,136,1397,1459,77,62,15,2,15,True,-13,0.2628676470588235,16.477014304155084,M
2025,136,1401,1463,80,71,9,4,13,True,-9,-0.0625,8.973422805005015,M
2025,136,1403,1423,82,72,10,3,14,True,-11,-0.0236742424242424,11.493832956903796,M
2025,136,1417,1429,72,47,25,7,10,True,-3,-0.09375,2.2595141232887306,M
2025,136,1285,1458,66,85,-19,14,3,True,11,-0.0331797235023041,-12.079157783822886,M
2025,137,1104,1352,90,81,9,2,15,True,-13,0.0,13.86360812676168,M
2025,137,1103,1112,65,93,-28,13,4,True,9,0.1654411764705882,-7.970078897179888,M
2025,137,1124,1280,75,72,3,9,8,True,1,-0.0738636363636363,-1.8115934836205425,M
2025,137,1161,1272,78,70,8,12,5,True,7,-0.1176470588235293,-8.650108308569191,M
2025,137,1163,1328,67,59,8,8,9,True,-1,0.0909090909090909,1.9609699564932188,M
2025,137,1181,1291,93,49,44,1,16,True,-15,0.2754010695187165,18.73602845780642,M
2025,137,1196,1313,95,69,26,1,16,True,-15,0.2049335863377609,18.03544716562,M
2025,137,1228,1462,86,73,13,6,11,True,-5,-0.0198863636363636,5.128267671157093,M
2025,137,1235,1252,82,55,27,3,14,True,-11,0.0085227272727272,11.81393229374071,M
2025,137,1246,1407,76,57,19,3,14,True,-11,-0.010752688172043,11.622297871023354,M
2025,137,1213,1268,49,81,-32,13,4,True,9,0.0236742424242424,-9.379512828408158,M
2025,137,1136,1277,62,87,-25,15,2,True,13,-0.1619318181818182,-15.493607379247136,M
2025,137,1279,1314,71,64,7,6,11,True,-5,0.038095238095238,5.704715468502893,M
2025,137,1266,1307,66,75,-9,7,10,True,-3,-0.0842803030303029,2.353660987064293,M
2025,137,1251,1332,52,81,-29,12,5,True,7,0.0791788856304984,-6.6932827164401605,M
2025,137,1388,1435,59,56,3,7,10,True,-3,0.21875,5.366360627882287,M
2025,138,1116,1385,75,66,9,10,2,True,8,-0.2762923351158645,-11.294549184559864,M
2025,138,1120,1166,82,70,12,1,9,True,-8,0.142602495543672,9.945329108158,M
2025,138,1140,1458,91,89,2,6,3,True,3,-0.0155844155844155,-3.3665947952607733,M
2025,138,1211,1222,76,81,-5,8,1,True,7,-0.124777183600713,-8.72099535894138,M
2025,138,1276,1401,91,79,12,5,4,True,1,0.0477941176470588,-0.602083186645083,M
2025,138,1270,1345,62,76,-14,12,4,True,8,0.1397849462365591,-7.15794679348605,M
2025,138,1397,1417,67,58,9,2,7,True,-5,0.1066176470588234,6.385959010182399,M
2025,138,1179,1403,64,77,-13,11,3,True,8,0.1456500488758553,-7.099636477857314,M
2025,139,1104,1388,80,66,14,2,7,True,-5,-0.0861742424242424,4.469239624728156,M
2025,139,1112,1332,87,83,4,4,5,True,-1,-0.0802139037433155,0.2596807475607042,M
2025,139,1124,1181,66,89,-23,9,1,True,8,-0.3492647058823529,-12.020033840712728,M
2025,139,1163,1196,75,77,-2,8,1,True,7,-0.1853832442067735,-9.323535287104978,M
2025,139,1228,1246,75,84,-9,6,3,True,3,-0.0303030303030302,-3.512925920671933,M
2025,139,1161,1268,71,72,-1,12,4,True,8,-0.0222816399286986,-8.769198015050664,M
2025,139,1277,1307,71,63,8,2,10,True,-8,0.0369318181818182,8.894760869438931,M
2025,139,1235,1279,78,91,-13,3,6,True,-3,0.0606060606060606,3.794108002830397,M
2025,143,1104,1140,113,88,25,2,6,True,-4,0.0303030303030302,4.560042043958084,M
2025,143,1112,1181,93,100,-7,4,1,True,3,-0.2647058823529411,-5.8433377016576165,M
2025,143,1196,1268,87,71,16,1,4,True,-3,0.124777183600713,4.432091456180089,M
2025,143,1116,1403,83,85,-2,10,3,True,7,-0.1515151515151515,-8.986821797837084,M
2025,144,1120,1276,78,65,13,1,5,True,-4,0.1131907308377896,5.3841040045347714,M
2025,144,1222,1345,62,60,2,1,4,True,-3,0.2156862745098039,5.335901348425487,M
2025,144,1277,1279,73,70,3,2,6,True,-4,0.1515151515151516,5.765121900285283,M
2025,144,1246,1397,65,78,-13,3,2,True,1,-0.1274509803921568,-2.3443539715740185,M
2025,145,1104,1181,65,85,-20,2,1,True,1,-0.1541889483065953,-2.610180410469724,M
2025,145,1196,1403,84,79,5,1,3,True,-2,0.124777183600713,3.3648874509706,M
2025,146,1120,1277,70,64,6,1,2,True,-1,0.0303030303030302,1.3584300283296191,M
2025,146,1222,1397,69,50,19,1,2,True,-1,0.088235294117647,1.934387312603648,M
2025,152,1120,1196,73,79,-6,1,1,True,0,-0.033868092691622,-0.3467574302295612,M
2025,152,1181,1222,67,70,-3,1,1,True,0,0.0294117647058823,0.2823651418236077,M
2025,154,1196,1222,65,63,2,1,1,True,0,0.0,-0.0100439409616682,M
2025,135,3235,3343,68,63,5,11,11,True,0,-0.0833333333333333,-0.7648690412612669,W
2025,135,3380,3471,68,56,12,16,16,True,0,0.0170454545454545,1.388081959265618,W
2025,136,3162,3449,63,60,3,11,11,True,0,0.1993534482758621,5.29827240687186,W
2025,136,3219,3456,63,69,-6,16,16,True,0,0.1958333333333333,5.222772043222933,W
2025,137,3124,3213,73,60,13,4,13,True,-9,-0.1433823529411765,14.58818357064465,W
2025,137,3181,3250,86,25,61,2,15,True,-13,-0.0246212121212121,24.53140417361663,W
2025,137,3231,3428,76,68,8,9,8,True,1,-0.1204301075268816,-3.4095305421881363,W
2025,137,3193,3243,41,85,-44,12,5,True,7,0.083088954056696,-10.138399451538357,W
