Season,DayNum,TeamA,TeamB,ScoreA,ScoreB,Target,SeedA,SeedB,TemDuasSeeds,SeedDif,WinRateDiff,Pred,Categoria
2023,138,1281,1343,63,78,-15,7,15,True,-8,0.0235690235690235,5.4264588517616215,M
2023,138,1202,1361,52,75,-23,13,5,True,8,-0.0383064516129032,-4.979016776370725,M
2023,138,1181,1397,52,65,-13,5,4,True,1,0.0677361853832441,-1.53634773981187,M
2023,138,1336,1400,66,71,-5,10,2,True,8,-0.1361344537815125,-5.860640864243818,M
2023,138,1321,1417,63,68,-5,7,2,True,5,-0.1966911764705882,-4.80598913911087,M
2023,139,1163,1388,70,55,15,4,5,True,-1,-0.0236742424242424,0.3572358604778929,M
2023,139,1124,1166,76,85,-9,3,6,True,-3,0.0511363636363636,2.298167658543264,M
2023,139,1192,1194,70,78,-8,16,9,True,7,-0.375,-10.541206038029625,M
2023,139,1211,1395,84,81,3,3,6,True,-3,0.2073863636363636,7.792079491114953,M
2023,139,1243,1246,75,69,6,3,6,True,-3,0.0625,2.288032887653776,M
2023,139,1231,1274,69,85,-16,4,5,True,-1,-0.1145833333333333,-0.5264180963064362,M
2023,139,1266,1277,60,69,-9,2,7,True,-5,0.2106261859582542,8.631245589713135,M
2023,139,1338,1462,73,84,-11,11,3,True,8,-0.0686274509803922,-5.345709546319189,M
2023,143,1116,1163,65,88,-23,8,4,True,4,-0.1515151515151515,-4.191342504298278,M
2023,143,1194,1397,62,55,7,9,4,True,5,0.2092803030303029,-0.6425405076951913,M
2023,143,1211,1417,79,76,3,3,2,True,1,-0.0091911764705882,-1.8443588459365732,M
2023,143,1243,1277,98,93,5,3,7,True,-4,0.1058467741935483,4.365935640143308,M
2023,144,1166,1343,86,75,11,6,15,True,-9,-0.0673400673400673,4.866461879934822,M
2023,144,1222,1274,75,89,-14,1,5,True,-4,0.1305147058823529,5.165309817091967,M
2023,144,1104,1361,64,71,-7,1,5,True,-4,0.0404411764705882,3.3583107722150083,M
2023,144,1400,1462,83,71,12,2,3,True,-1,0.0294117647058822,0.5580248026368098,M
2023,145,1163,1211,82,54,28,4,3,True,1,-0.0861742424242424,-2.5478853956067704,M
2023,145,1194,1243,79,76,3,9,3,True,6,0.1875,-1.423852563514147,M
2023,146,1274,1400,88,81,7,5,2,True,3,0.0165441176470588,-2.6310688565084264,M
2023,146,1166,1361,56,57,-1,6,5,True,1,-0.1761363636363636,-3.3937022903686884,M
2023,152,1163,1274,72,59,13,4,5,True,-1,-0.0236742424242424,0.3572358604778929,M
2023,152,1194,1361,71,72,-1,9,5,True,4,0.09375,-3.0177039795219303,M
2023,154,1163,1361,76,59,17,4,5,True,-1,-0.0549242424242424,0.5055567951817889,M
2023,135,3228,3280,56,70,-14,11,11,True,0,0.0430107526881721,4.057487780556882,W
2023,135,3357,3380,57,47,10,16,16,True,0,0.0333333333333333,4.031899655072336,W
2023,136,3345,3385,64,66,-2,11,11,True,0,-0.0781609195402298,1.549390874186322,W
2023,136,3284,3399,69,79,-10,16,16,True,0,-0.1584051724137931,0.395207910873596,W
2023,137,3112,3452,75,62,13,7,10,True,-3,0.0666666666666666,6.416111840559719,W
2023,137,3199,3208,54,66,-12,7,10,True,-3,0.0625,6.426643681974278,W
2023,137,3234,3368,95,43,52,2,15,True,-13,0.1339285714285714,22.66151815451751,W
2023,137,3218,3261,50,73,-23,14,3,True,11,-0.3708333333333333,-28.258759755495728,W
2023,137,3221,3268,61,93,-32,15,2,True,13,-0.064516129032258,-20.31240615407358,W
2023,137,3276,3424,71,59,12,6,11,True,-5,-0.2278225806451612,2.620244849374761,W
2023,137,3211,3279,48,71,-23,9,8,True,1,0.1330645161290322,0.6545217227310529,W
2023,137,3166,3280,66,81,-15,6,11,True,-5,0.0666666666666666,7.243308746021031,W
2023,137,3323,3381,82,56,26,3,14,True,-11,0.1333333333333334,18.321948393484394,W
2023,137,3301,3343,63,64,-1,7,10,True,-3,-0.1762672811059907,2.4994945074645654,W
2023,137,3355,3425,62,57,5,9,8,True,1,0.1484848484848485,0.4952039739412298,W
2023,137,3313,3376,40,72,-32,16,1,True,15,-0.1935483870967742,-24.382122337140107,W
2023,137,3266,3378,65,67,-2,9,8,True,1,-0.1350806451612903,-3.718444668100568,W
2023,137,3357,3390,49,92,-43,16,1,True,15,-0.2818181818181818,-32.126265189693115,W
2023,137,3205,3428,77,103,-26,15,2,True,13,0.0167189132706374,-16.60017144655038,W
2023,137,3151,3439,33,58,-25,16,1,True,15,-0.2709677419354839,-31.873987411915333,W
2023,138,3104,3124,74,78,-4,10,7,True,3,0.053763440860215,-3.232960840944868,W
2023,138,3160,3292,82,60,22,6,11,True,-5,-0.1330645161290322,5.15066678812065,W
2023,138,3163,3436,95,52,43,2,15,True,-13,0.0529411764705881,20.795561490039407,W
2023,138,3181,3233,89,49,40,3,14,True,-11,-0.0060483870967742,17.57197396915788,W
2023,138,3195,3450,74,63,11,12,5,True,7,0.212121212121212,-3.412711483206464,W
2023,138,3231,3399,77,47,30,1,16,True,-15,0.2103448275862068,38.17328803455557,W
2023,138,3179,3257,81,83,-2,12,5,True,7,0.0332068311195445,-6.133303131138231,W
2023,138,3274,3329,62,61,1,9,8,True,1,-0.0433467741935483,-1.6221137155362186,W
2023,138,3314,3385,61,59,2,6,11,True,-5,-0.0559139784946236,6.722771700695699,W
2023,138,3241,3326,66,80,-14,14,3,True,11,0.0,-14.772645357078982,W
2023,138,3328,3339,85,63,22,5,12,True,-7,0.082313681868743,8.964840871391727,W
2023,138,3387,3397,50,95,-45,13,4,True,9,-0.1764705882352941,-17.13492731503314,W
2023,138,3187,3400,40,79,-39,13,4,True,9,-0.0165441176470588,-13.919675653611602,W
2023,138,3235,3405,73,80,-7,5,12,True,-7,-0.1653225806451612,5.761271644546328,W
2023,138,3170,3417,45,67,-22,13,4,True,9,0.0459558823529411,-11.970373713065928,W
2023,138,3156,3437,59,76,-17,13,4,True,9,0.0588235294117647,-11.802471010356742,W
2023,139,3208,3234,66,74,-8,10,2,True,8,-0.15625,-12.352663789196589,W
2023,139,3261,3276,66,42,24,3,6,True,-3,0.2236559139784946,11.89399351107183,W
2023,139,3112,3268,64,77,-13,7,2,True,5,-0.1064516129032258,-8.300235500277703,W
2023,139,3279,3390,54,49,5,8,1,True,7,-0.1065493646138807,-9.63617281007152,W
2023,139,3280,3323,48,53,-5,11,3,True,8,-0.1666666666666667,-12.336566377287312,W
2023,139,3376,3378,76,45,31,1,8,True,-7,0.1875,13.945329279561747,W
2023,139,3343,3428,56,63,-7,10,2,True,8,-0.0406403940886699,-9.720635534201596,W
2023,139,3355,3439,60,72,-12,9,1,True,8,-0.0224828934506353,-9.607056158738256,W
2023,140,3160,3181,61,53,8,6,3,True,3,-0.064516129032258,-5.20585177583046,W
2023,140,3124,3163,58,77,-19,7,2,True,5,-0.2400379506641365,-14.076235291448342,W
2023,140,3257,3400,73,51,22,5,4,True,1,-0.0588235294117647,-3.3853282348871736,W
2023,140,3231,3274,68,70,-2,1,9,True,-8,0.2870967741935484,18.57289346826533,W
2023,140,3314,3326,69,71,-2,6,3,True,3,-0.1038306451612903,-5.919873870234912,W
2023,140,3397,3405,94,47,47,4,12,True,-8,-0.1985294117647058,6.252141986036681,W
2023,140,3328,3417,73,82,-9,5,4,True,1,0.0711574952561668,-0.444817842764761,W
2023,140,3195,3437,57,76,-19,12,4,True,8,0.0855614973262032,-7.796077230178534,W
2023,144,3160,3234,77,87,-10,6,2,True,4,-0.0705645161290322,-6.985246899985621,W
2023,144,3257,3279,72,62,10,5,8,True,-3,-0.0654648956356735,3.3124919572520395,W
2023,144,3261,3428,66,63,3,3,2,True,1,0.071264367816092,-0.444817842764761,W
2023,144,3274,3437,70,65,5,9,4,True,5,-0.2106261859582542,-12.216514255550107,W
2023,145,3268,3323,76,59,17,2,3,True,-1,-0.0268817204301076,3.777617211982521,W
2023,145,3163,3326,61,73,-12,2,3,True,-1,0.0716911764705882,5.321768197702358,W
2023,145,3376,3417,59,43,16,1,4,True,-3,0.2647058823529411,13.859254494994236,W
2023,145,3397,3439,64,73,-9,4,1,True,3,-0.1944971537001897,-7.398074890516646,W
2023,146,3234,3257,97,83,14,2,5,True,-3,0.1360294117647058,8.561379143018643,W
2023,146,3261,3274,54,42,12,3,9,True,-6,0.3204301075268817,20.78884776499877,W
2023,147,3268,3376,75,86,-11,2,1,True,1,-0.1935483870967742,-4.078986100562151,W
2023,147,3326,3439,74,84,-10,3,1,True,2,-0.0897177419354838,-5.272049260897446,W
2023,151,3234,3376,77,73,4,2,1,True,1,-0.1875,-4.123661712151391,W
2023,151,3261,3439,79,72,7,3,1,True,2,0.0623655913978494,-2.3334997775971758,W
2023,153,3234,3261,85,102,-17,2,3,True,-1,-0.1208333333333333,2.029479354612425,W
2024,134,1161,1438,67,42,25,10,10,True,0,-0.009469696969697,-0.2036837105981993,M
2024,134,1224,1447,68,71,-3,16,16,True,0,0.0172413793103448,-0.1674858937609513,M
2024,135,1129,1160,53,60,-7,10,10,True,0,-0.0392156862745098,-0.1415310394890955,M
2024,135,1212,1286,88,81,7,16,16,True,0,0.064516129032258,-0.121206887924369,M
2024,136,1112,1253,85,65,20,2,15,True,-13,0.1818181818181817,15.21113917233165,M
2024,136,1103,1166,60,77,-17,14,3,True,11,-0.03125,-10.350706192885042,M
2024,136,1173,1305,63,60,3,7,10,True,-3,-0.0070564516129032,2.069521830156247,M
2024,136,1140,1182,67,71,-4,6,11,True,-5,0.0204991087344028,3.5884999421169472,M
2024,136,1211,1270,86,65,21,5,12,True,-7,-0.1223581757508343,3.3793373305772176,M
2024,136,1228,1287,85,69,16,3,14,True,-11,0.0313725490196078,7.746297149531486,M
2024,136,1235,1355,82,65,17,2,15,True,-13,0.1812144212523718,15.21113917233165,M
2024,136,1242,1359,93,89,4,4,13,True,-9,-0.1663306451612903,3.458809992111321,M
2024,136,1277,1280,69,51,18,9,8,True,1,-0.0418894830659536,-1.360829840209404,M
2024,136,1301,1403,80,67,13,11,6,True,5,-0.0858585858585858,-3.6295111303513736,M
2024,136,1314,1447,90,62,28,1,16,True,-15,0.3113590263691683,23.32091580299861,M
2024,136,1246,1324,76,80,-4,3,14,True,-11,0.0422794117647058,7.853399424700795,M
2024,136,1332,1376,87,73,14,11,6,True,5,-0.1114081996434936,-3.9751500328395664,M
2024,136,1389,1397,49,83,-34,15,2,True,13,-0.1693548387096773,-15.010076887671076,M
2024,136,1161,1400,44,56,-12,10,7,True,3,0.0625,-2.8903949452081354,M
2024,136,1179,1450,61,66,-5,10,7,True,3,0.0909090909090909,-3.165327643359113,M
2024,137,1104,1158,109,96,13,4,13,True,-9,-0.1316287878787878,3.951276192605461,M
2024,137,1124,1159,92,67,25,3,14,True,-11,-0.0397727272727272,7.206189283725616,M
2024,137,1155,1307,77,56,21,6,11,True,-5,-0.0790441176470588,3.2211674777898662,M
2024,137,1160,1196,102,100,2,10,7,True,3,0.0201680672268907,-2.803537447068406,M
2024,137,1163,1391,91,52,39,1,16,True,-15,0.2988614800759013,23.43763008871289,M
2024,137,1181,1436,64,47,17,4,13,True,-9,-0.0625,4.902314335029219,M
2024,137,1213,1388,75,66,9,12,5,True,7,0.09375,-4.186497596905891,M
2024,137,1222,1255,86,46,40,1,16,True,-15,0.3017077798861479,23.37496342204623,M
2024,137,1241,1458,72,61,11,12,5,True,7,0.2805194805194805,0.3401471739649463,M
2024,137,1266,1443,87,69,18,2,15,True,-13,0.1019607843137255,10.30523917554566,M
2024,137,1194,1321,65,77,-12,8,9,True,-1,0.1013257575757575,1.9951017265971676,M
2024,137,1212,1345,50,78,-28,16,1,True,15,-0.3304007820136853,-21.9168683778392,M
2024,137,1361,1412,69,65,4,5,12,True,-7,0.0208333333333333,4.8398612816877655,M
2024,137,1304,1401,83,98,-15,8,9,True,-1,0.1087344028520499,2.270106770205317,M
2024,137,1395,1429,72,88,-16,9,8,True,1,-0.1700879765395894,-3.1036415651917664,M
2024,137,1120,1463,76,78,-2,4,13,True,-9,0.1044624746450303,5.663061811984179,M
2024,138,1112,1173,78,68,10,2,7,True,-5,-0.0166177908113391,3.608184904052638,M
2024,138,1166,1332,86,73,13,3,11,True,-8,0.0422794117647058,5.481292233949942,M
2024,138,1211,1242,89,68,21,5,4,True,1,0.0967741935483871,-1.5454501752943652,M
2024,138,1182,1228,63,89,-26,11,3,True,8,-0.0882352941176469,-5.775597786520267,M
2024,138,1235,1450,67,56,11,2,7,True,-5,0.0668449197860961,3.7869023292588175,M
2024,138,1301,1324,79,73,6,11,14,True,-3,-0.065359477124183,1.965783684099228,M
2024,138,1277,1314,69,85,-16,9,1,True,8,-0.2183600713012476,-7.055865423142962,M
2024,138,1397,1400,62,58,4,2,7,True,-5,0.125,4.965999728897956,M
2024,139,1104,1213,72,61,11,4,12,True,-8,-0.21875,3.4570437822684856,M
2024,139,1124,1155,64,72,-8,3,6,True,-3,0.03125,2.1953789557775094,M
2024,139,1163,1321,75,58,17,1,9,True,-8,0.2555147058823529,10.810078587688832,M
2024,139,1181,1241,93,55,38,4,12,True,-8,-0.159090909090909,3.6736783226217313,M
2024,139,1222,1401,100,95,5,1,9,True,-8,0.2941176470588235,10.463607821576003,M
2024,139,1160,1266,77,81,-4,10,2,True,8,-0.0294117647058823,-5.381271968333004,M
2024,139,1345,1429,106,67,39,1,8,True,-7,0.072336265884653,5.104408289481535,M
2024,139,1361,1463,85,57,28,5,13,True,-8,-0.0021551724137931,5.206440017747424,M
2024,143,1104,1314,89,87,2,4,1,True,3,-0.1378676470588234,-4.0402276628565845,M
2024,143,1112,1155,72,77,-5,2,6,True,-4,0.1013257575757575,3.709853224260297,M
2024,143,1163,1361,82,52,30,1,5,True,-4,0.2242647058823529,9.4337327078416,M
2024,143,1228,1235,72,69,3,3,2,True,1,-0.0294117647058823,-1.3673240040489796,M
2024,144,1181,1222,54,51,3,4,1,True,3,-0.1323529411764705,-3.913668273560091,M
2024,144,1266,1301,58,67,-9,2,11,True,-9,0.1241830065359477,6.39931108470972,M
2024,144,1211,1345,68,80,-12,5,1,True,4,-0.104594330400782,-3.7911595831271554,M
2024,144,1166,1397,75,82,-7,3,2,True,1,-0.03125,-1.3476087972285096,M
2024,145,1104,1155,89,82,7,4,6,True,-2,0.0,1.2085181485748546,M
2024,145,1163,1228,77,52,25,1,3,True,-2,0.1470588235294118,3.4132720665027443,M
2024,146,1181,1301,64,76,-12,4,11,True,-7,0.1388888888888888,6.165550662696926,M
2024,146,1345,1397,72,66,6,1,2,True,-1,0.1287878787878787,3.01007780957478,M
2024,152,1104,1163,72,86,-14,4,1,True,3,-0.2555147058823529,-6.446438410103816,M
2024,152,1301,1345,50,63,-13,11,1,True,10,-0.2676767676767676,-12.020501580192006,M
2024,154,1163,1345,75,60,15,1,1,True,0,0.0329768270944741,-0.1232497786240633,M
2024,135,3342,3357,49,42,7,16,16,True,0,-0.1612903225806452,-0.5162761752690278,W
2024,135,3162,3435,68,72,-4,12,12,True,0,0.0834260289210233,3.267430617814392,W
2024,136,3112,3120,69,59,10,11,11,True,0,-0.1139112903225806,0.519074655255164,W
2024,136,3221,3404,72,45,27,16,16,True,0,0.1290322580645161,5.460389406686898,W
2024,137,3104,3199,82,74,8,8,9,True,-1,0.0217803030303029,4.689680859523131,W
2024,137,3124,3435,80,63,17,5,12,True,-7,0.064516129032258,8.979472862876406,W
2024,137,3160,3179,86,72,14,5,12,True,-7,-0.1432637571157494,5.958540320516425,W
2024,137,3181,3350,72,61,11,7,10,True,-3,-0.2077798861480075,2.0520051118412246,W
2024,137,3235,3268,93,86,7,7,10,True,-3,0.0514112903225806,6.17271702472525,W
2024,137,3243,3339,78,65,13,4,13,True,-9,0.1683467741935483,14.960980844439018,W
2024,137,3261,3349,70,60,10,3,14,True,-11,0.2727272727272727,21.99065166533613,W
2024,137,3257,3292,69,71,-2,6,11,True,-5,-0.1515151515151515,5.313468343451151,W
2024,137,3304,3401,61,59,2,6,11,True,-5,0.053763440860215,7.288354521180706,W
2024,137,3277,3314,56,59,-3,9,8,True,1,0.1204301075268816,0.3564381990272554,W
2024,137,3263,3326,57,80,-23,15,2,True,13,-0.1003134796238244,-22.55966529581413,W
2024,137,3186,3333,51,73,-22,14,3,True,11,0.0695564516129032,-13.78950665293923,W
2024,137,3342,3376,39,91,-52,16,1,True,15,-0.4516129032258065,-35.96463983423862,W
2024,137,3313,3390,50,79,-29,15,2,True,13,-0.0097751710654936,-18.09449131608809,W
2024,137,3180,3400,42,82,-40,16,1,True,15,-0.3198529411764705,-32.63765359502495,W
2024,137,3267,3439,49,92,-43,13,4,True,9,0.0258064516129032,-13.387943173034936,W
2024,138,3163,3238,86,64,22,3,14,True,-11,0.0553814002089864,17.11542535325266,W
2024,138,3166,3424,87,73,14,7,10,True,-3,-0.1041666666666666,3.793449707932295,W
2024,138,3211,3414,75,56,19,4,13,True,-9,0.1671554252199413,14.960980844439018,W
2024,138,3193,3231,56,89,-33,13,4,True,9,0.1401557285873192,-11.386414798509056,W
2024,138,3221,3234,65,91,-26,16,1,True,15,-0.2658846529814271,-31.953495810545057,W
2024,138,3242,3276,81,72,9,8,9,True,-1,0.0068426197458455,4.86486306174865,W
2024,138,3266,3279,55,67,-12,10,7,True,3,0.0,-2.757025951771624,W
2024,138,3151,3301,45,64,-19,14,3,True,11,0.0484848484848484,-14.740129878339667,W
2024,138,3245,3323,67,81,-14,15,2,True,13,-0.1573275862068965,-23.33272693139772,W
2024,138,3195,3328,70,73,-3,12,5,True,7,0.1612903225806451,-5.762874146943121,W
2024,138,3112,3393,69,74,-5,11,6,True,5,-0.2354166666666667,-13.759527585720974,W
2024,138,3397,3453,92,63,29,6,11,True,-5,-0.1995967741935483,5.269475804657213,W
2024,138,3417,3465,84,55,29,2,15,True,-13,-0.0967741935483871,16.883832508928084,W
2024,138,3394,3425,55,87,-32,16,1,True,15,-0.1350059737156511,-24.0666076850578,W
2024,138,3355,3428,54,68,-14,12,5,True,7,0.1666666666666667,-5.9795801105439255,W
2024,138,3343,3452,53,63,-10,9,8,True,1,0.0878754171301445,0.0243669342265919,W
2024,139,3124,3439,75,72,3,5,4,True,1,0.0,-0.6098759135010732,W
2024,139,3160,3243,63,50,13,5,4,True,1,-0.0715725806451612,-1.897994953325342,W
2024,139,3181,3326,75,63,12,7,2,True,5,-0.182424916573971,-8.940922291203862,W
2024,139,3261,3292,83,56,27,3,11,True,-8,-0.0303030303030302,9.971616245537858,W
2024,139,3304,3333,51,61,-10,6,3,True,3,-0.1075268817204301,-5.313942386864831,W
2024,139,3314,3376,41,88,-47,8,1,True,7,-0.3870967741935484,-20.918774456110476,W
2024,139,3235,3390,81,87,-6,7,2,True,5,-0.2033235581622678,-10.229881496472595,W
2024,139,3104,3400,54,65,-11,8,1,True,7,-0.1636029411764705,-9.730605386053666,W
2024,140,3163,3393,72,64,8,3,6,True,-3,0.0818181818181817,6.163441395315455,W
2024,140,3211,3428,77,66,11,4,5,True,-1,0.2424242424242424,11.547380515285044,W
2024,140,3231,3328,75,68,7,4,5,True,-1,0.1179087875417129,7.191737991846214,W
2024,140,3234,3452,64,54,10,1,8,True,-7,0.104594330400782,10.346147287250956,W
2024,140,3301,3397,79,72,7,3,6,True,-3,0.2052785923753666,11.664471680057853,W
2024,140,3279,3323,56,71,-15,7,2,True,5,-0.0705645161290322,-6.760779394796535,W
2024,140,3166,3417,63,67,-4,7,2,True,5,0.0268817204301076,-5.002543760811528,W
2024,140,3242,3425,55,73,-18,8,1,True,7,-0.2258064516129032,-14.945589435600532,W
2024,144,3301,3390,77,67,10,3,2,True,1,-0.0303030303030302,-1.4463828176708182,W
2024,144,3323,3333,65,70,-5,2,3,True,-1,0.0383064516129032,4.816903483241897,W
2024,144,3231,3376,75,79,-4,4,1,True,3,-0.1724137931034483,-6.840744292075946,W
2024,144,3211,3400,47,69,-22,4,1,True,3,0.0267379679144385,-2.756184123363154,W
2024,145,3163,3181,53,45,8,3,7,True,-4,0.2033235581622678,11.992099587378394,W
2024,145,3160,3234,68,89,-21,5,1,True,4,-0.16911045943304,-8.598893779450469,W
2024,145,3261,3417,78,69,9,3,2,True,1,0.0420332355816227,-0.5638291173533901,W
2024,145,3124,3425,70,74,-4,5,1,True,4,-0.0645161290322581,-6.527456341665806,W
2024,146,3301,3400,76,66,10,3,1,True,2,-0.0641711229946523,-4.160696934287487,W
2024,146,3333,3376,58,70,-12,3,1,True,2,-0.2258064516129032,-9.819274844284593,W
2024,147,3163,3425,80,73,7,3,1,True,2,0.0097751710654936,-2.354922105132262,W
2024,147,3234,3261,94,87,7,1,3,True,-2,0.0303030303030302,5.941469336615628,W
2024,151,3163,3234,69,71,-2,3,1,True,2,-0.0303030303030302,-3.2262899094600828,W
2024,151,3301,3376,59,78,-19,3,1,True,2,-0.1818181818181817,-6.427715751568922,W
2024,153,3234,3376,75,87,-12,1,1,True,0,-0.1212121212121212,0.0943187856001616,W
2025,134,1106,1384,70,68,2,16,16,True,0,0.112121212121212,1.2503553549059188,M
2025,134,1314,1361,95,68,27,11,11,True,0,-0.0610837438423645,-0.1694710982243175,M
2025,135,1110,1291,72,83,-11,16,16,True,0,-0.0113636363636363,0.126188407692052,M
2025,135,1400,1462,80,86,-6,11,11,True,0,-0.0974264705882352,-0.528851400262572,M
2025,136,1116,1242,79,72,7,10,7,True,3,-0.0303030303030302,-2.8487456197790464,M
2025,136,1106,1120,63,83,-20,16,1,True,15,-0.3030303030303031,-20.096648449082203,M
2025,136,1140,1433,80,71,9,6,11,True,-5,-0.0909090909090909,3.4478116245291046,M
2025,136,1166,1257,89,75,14,9,8,True,1,-0.0882352941176469,-1.7996103020666243,M
2025,136,1179,1281,67,57,10,11,6,True,5,0.2365591397849462,1.9232401263168897,M
2025,136,1208,1211,68,89,-21,9,8,True,1,-0.1325757575757575,-2.1657022608883443,M
2025,136,1188,1222,40,78,-38,16,1,True,15,-0.2490196078431372,-19.05511845709695,M
2025,136,1155,1270,67,69,-2,5,12,True,-7,0.0117302052785924,5.165769991753286,M
2025,136,1276,1471,68,65,3,5,12,True,-7,-0.1397058823529411,3.9741368741037855,M
2025,136,1219,1345,63,75,-12,13,4,True,9,0.1770833333333333,-5.510431880412296,M
2025,136,1303,1385,53,83,-30,15,2,True,13,-0.2573529411764705,-17.74917685220448,M
2025,136,1397,1459,77,62,15,2,15,True,-13,0.2628676470588235,18.066988388176977,M
2025,136,1401,1463,80,71,9,4,13,True,-9,-0.0625,5.486598504350171,M
2025,136,1403,1423,82,72,10,3,14,True,-11,-0.0236742424242424,7.803173475882195,M
2025,136,1417,1429,72,47,25,7,10,True,-3,-0.09375,1.7919273066079302,M
2025,136,1285,1458,66,85,-19,14,3,True,11,-0.0331797235023041,-10.448449539758252,M
2025,137,1104,1352,90,81,9,2,15,True,-13,0.0,9.87499567919965,M
2025,137,1103,1112,65,93,-28,13,4,True,9,0.1654411764705882,-6.951210478890906,M
2025,137,1124,1280,75,72,3,9,8,True,1,-0.0738636363636363,-1.6759052658360556,M
2025,137,1161,1272,78,70,8,12,5,True,7,-0.1176470588235293,-4.6987258731787085,M
2025,137,1163,1328,67,59,8,8,9,True,-1,0.0909090909090909,1.070432606547021,M
2025,137,1181,1291,93,49,44,1,16,True,-15,0.2754010695187165,22.81278011850337,M
2025,137,1196,1313,95,69,26,1,16,True,-15,0.2049335863377609,24.60599182767737,M
2025,137,1228,1462,86,73,13,6,11,True,-5,-0.0198863636363636,3.9627173856330016,M
2025,137,1235,1252,82,55,27,3,14,True,-11,0.0085227272727272,7.947026898401157,M
2025,137,1246,1407,76,57,19,3,14,True,-11,-0.010752688172043,7.823107063127253,M
2025,137,1213,1268,49,81,-32,13,4,True,9,0.0236742424242424,-9.463644889679491,M
2025,137,1136,1277,62,87,-25,15,2,True,13,-0.1619318181818182,-15.209985468747025,M
2025,137,1279,1314,71,64,7,6,11,True,-5,0.038095238095238,3.93666964319621,M
2025,137,1266,1307,66,75,-9,7,10,True,-3,-0.0842803030303029,1.81313050587875,M
2025,137,1251,1332,52,81,-29,12,5,True,7,0.0791788856304984,-3.9141540050286783,M
2025,137,1388,1435,59,56,3,7,10,True,-3,0.21875,8.354151069411257,M
2025,138,1116,1385,75,66,9,10,2,True,8,-0.2762923351158645,-10.47203898009822,M
2025,138,1120,1166,82,70,12,1,9,True,-8,0.142602495543672,5.873168458807244,M
2025,138,1140,1458,91,89,2,6,3,True,3,-0.0155844155844155,-2.9020783297681376,M
2025,138,1211,1222,76,81,-5,8,1,True,7,-0.124777183600713,-4.772316603119132,M
2025,138,1276,1401,91,79,12,5,4,True,1,0.0477941176470588,-1.2449054682581358,M
2025,138,1270,1345,62,76,-14,12,4,True,8,0.1397849462365591,-4.82932873916095,M
2025,138,1397,1417,67,58,9,2,7,True,-5,0.1066176470588234,4.511131370279887,M
2025,138,1179,1403,64,77,-13,11,3,True,8,0.1456500488758553,-4.787445026457139,M
2025,139,1104,1388,80,66,14,2,7,True,-5,-0.0861742424242424,3.4478116245291046,M
2025,139,1112,1332,87,83,4,4,5,True,-1,-0.0802139037433155,0.6714880451025622,M
2025,139,1124,1181,66,89,-23,9,1,True,8,-0.3492647058823529,-10.712116848098486,M
2025,139,1163,1196,75,77,-2,8,1,True,7,-0.1853832442067735,-5.526497272550542,M
2025,139,1228,1246,75,84,-9,6,3,True,3,-0.0303030303030302,-2.8487456197790464,M
2025,139,1161,1268,71,72,-1,12,4,True,8,-0.0222816399286986,-5.567227209612841,M
2025,139,1277,1307,71,63,8,2,10,True,-8,0.0369318181818182,5.700064086482389,M
2025,139,1235,1279,78,91,-13,3,6,True,-3,0.0606060606060606,2.3570953494648355,M
2025,143,1104,1140,113,88,25,2,6,True,-4,0.0303030303030302,3.310710071002416,M
2025,143,1112,1181,93,100,-7,4,1,True,3,-0.2647058823529411,-7.273086766285175,M
2025,143,1196,1268,87,71,16,1,4,True,-3,0.124777183600713,3.83212826940867,M
2025,143,1116,1403,83,85,-2,10,3,True,7,-0.1515151515151515,-5.029440528379046,M
2025,144,1120,1276,78,65,13,1,5,True,-4,0.1131907308377896,4.469690823053986,M
2025,144,1222,1345,62,60,2,1,4,True,-3,0.2156862745098039,8.019793071259098,M
2025,144,1277,1279,73,70,3,2,6,True,-4,0.1515151515151516,4.798098689840387,M
2025,144,1246,1397,65,78,-13,3,2,True,1,-0.1274509803921568,-2.1657022608883443,M
2025,145,1104,1181,65,85,-20,2,1,True,1,-0.1541889483065953,-2.4798667087936472,M
2025,145,1196,1403,84,79,5,1,3,True,-2,0.124777183600713,3.1626265265030584,M
2025,146,1120,1277,70,64,6,1,2,True,-1,0.0303030303030302,1.0436911109954017,M
2025,146,1222,1397,69,50,19,1,2,True,-1,0.088235294117647,1.033512602705669,M
2025,152,1120,1196,73,79,-6,1,1,True,0,-0.033868092691622,0.1327223815546805,M
2025,152,1181,1222,67,70,-3,1,1,True,0,0.0294117647058823,0.1828790261918628,M
2025,154,1196,1222,65,63,2,1,1,True,0,0.0,0.02891513901354,M
2025,135,3235,3343,68,63,5,11,11,True,0,-0.0833333333333333,1.737931928813233,W
2025,135,3380,3471,68,56,12,16,16,True,0,0.0170454545454545,3.13339408315709,W
2025,136,3162,3449,63,60,3,11,11,True,0,0.1993534482758621,8.346505085724333,W
2025,136,3219,3456,63,69,-6,16,16,True,0,0.1958333333333333,8.27242950831864,W
2025,137,3124,3213,73,60,13,4,13,True,-9,-0.1433823529411765,9.13879329206135,W
2025,137,3181,3250,86,25,61,2,15,True,-13,-0.0246212121212121,19.49935855438205,W
2025,137,3231,3428,76,68,8,9,8,True,1,-0.1204301075268816,-3.181063862104382,W
2025,137,3193,3243,41,85,-44,12,5,True,7,0.083088954056696,-6.153805444305376,W
